Timestamp,ActiveApp,EventType,TargetName,Metadata,AI解析要約
2026-08-12 15:06:45,EXCEL.EXE,KeyLog,,Keys:[enter][right][shift]=[enter][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],"キーボードで**Enterキー**を押して入力内容を確定後、**Rightキー**でセルを移動した。その後、**Shiftキーとイコール記号「=」を同時に入力**して数式モードに入り、**Enterキー**を押して（恐らく何らかの数式入力を中断または確定し）、最後に**Tabキーを13回連続して入力**し、カーソルを右に13セル移動させた。"
2026-08-12 15:06:51,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab],キーボードで[tab]キーを2回押してセルを移動している
2026-08-12 15:06:52,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$914, Value:6.0",シート『未入荷』のセルE914に『6.0』をキーボードで手入力している
2026-08-12 15:06:55,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][right][shift]=,キーボードで[enter]キー、[right]キーを押した後、[shift]キーと[=]キーを同時に押して数式入力を開始している
2026-08-12 15:06:55,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$F$914, Formula:=K914, Value:",シート『未入荷』のセルF914に『=K914』という数式をキーボードで入力している
2026-08-12 15:06:57,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter],キーボードで[enter]キーを押して数式の入力を確定している
2026-08-12 15:06:57,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$914:$F$1065, Value:",シート『未入荷』のセルE914からF1065の範囲が変更されている（値の入力は伴っていない）
2026-08-12 15:07:01,EXCEL.EXE,KeyLog,,Keys:[ctrl_l] [tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],キーボードで[ctrl_l]キーを押しながら[tab]キーを21回押して、別のアプリケーションまたはウィンドウに切り替える操作をしている
2026-08-12 15:07:09,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:y[backspace]syun [enter][enter][down],キーボードで『y』と入力し、[backspace]キーで削除後、『syun』と入力し、[space]キー、[enter]キーを2回、[down]キーを押して操作している
2026-08-12 15:07:14,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$17, Value:2.0",シート『未入荷』のセルE17に『2.0』をキーボードで手入力している
2026-08-12 15:07:16,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter],キーボードで[enter]キーを2回連続して押している
2026-08-12 15:07:21,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$48:$E$49, Value:6.0",シート『未入荷』のセルE48からE49に『6.0』を連続してドラッグ入力している
2026-08-12 15:07:22,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$51, Value:6.0",シート『未入荷』のセルE51に『6.0』をキーボードで手入力している
2026-08-12 15:07:23,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$52, Value:6.0",シート『未入荷』のセルE52に『6.0』をキーボードで手入力している
2026-08-12 15:07:23,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$59, Value:6.0",シート『未入荷』のセルE59に『6.0』をキーボードで手入力している
2026-08-12 15:07:24,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$555, Value:6.0",シート『未入荷』のセルE555に『6.0』をキーボードで手入力している
2026-08-12 15:07:25,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$604:$E$605, Value:3.0",シート『未入荷』のセルE604からE605に『3.0』を連続してドラッグ入力している
2026-08-12 15:07:28,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$646, Value:2.0",シート『未入荷』のセルE646に『2.0』をキーボードで手入力している
2026-08-12 15:07:30,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter][enter],キーボードで[enter]キーを18回連続して押している
2026-08-12 15:07:32,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$740, Value:2.0",セルE740に「2.0」をキーボードで手入力している。
2026-08-12 15:07:34,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter],キーボードで[Enter]キーを2回押下している。
2026-08-12 15:07:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right],キーボードで右方向キーを1回押下している。
2026-08-12 15:07:58,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],キーボードで[Tab]キーを21回連続して押下している。
2026-08-12 15:08:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab],キーボードで[Tab]キーを1回押下している。
2026-08-12 15:08:15,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter],キーボードで[Enter]キーを1回押下している。
2026-08-12 15:08:20,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$16, Value:6.0",セルE16に「6.0」をキーボードで手入力している。
2026-08-12 15:08:25,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$F$16, Formula:=K16, Value:",セルF16に「=K16」という数式をキーボードで入力している。
2026-08-12 15:08:27,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][shift][shift][shift][shift][shift][shift][shift][shift][shift]~[backspace][shift]=[enter][enter],キーボードで右方向キーを1回押下し、その後[Shift]キーを連続して9回押した後、チルダ(~)を入力し、[Backspace]キーを押下、そして[Shift]キーを押しながら[=]キーを押して数式入力を開始し、最後に[Enter]キーを2回押下している。
2026-08-12 15:08:27,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$16:$F$887, Value:",未入荷シートのセルE16からF887までの広範囲を選択している。
2026-08-12 15:08:31,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][ctrl_l] [tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],キーボードで[Ctrl]キーを2回押下した後、スペースキーを押し、[Tab]キーを20回連続して押下している。
2026-08-12 15:08:36,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][right],キーボードで下方向キーを1回、右方向キーを1回押下している。
2026-08-12 15:09:02,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$787:$791,$780:$785,$772:$775,$757:$769,$741:$742,$694:$694,$691:$692,$667:$667,$647:$647,$611:$612,$569:$569,$551:$551,$414:$418,$378:$381,$343:$343,$134:$135,$89:$89,$78:$78,$76:$76,$67:$69,$65:$65,$18:$18,$3:$3, Value:",未入荷シートにおいて、不連続な複数の行範囲（787行目から791行目、780行目から785行目、772行目から775行目、757行目から769行目、741行目から742行目、694行目、691行目から692行目、667行目、647行目、611行目から612行目、569行目、551行目、414行目から418行目、378行目から381行目、343行目、134行目から135行目、89行目、78行目、76行目、67行目から69行目、65行目、18行目、3行目）が選択されている。
2026-08-12 15:09:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][shift][shift][shift][shift][shift][down],キーボードで[Ctrl]キーと[Shift]キーを押しながら下方向キーを1回押下し、現在の列のデータ最終行まで選択している。
2026-08-12 15:09:08,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$48, Value:1.0",セルE48に「1.0」をキーボードで手入力している。
2026-08-12 15:09:10,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[left][down][enter][enter][up],キーボードで左方向キーを1回、下方向キーを1回、[Enter]キーを2回、上方向キーを1回押下している。
2026-08-12 15:09:15,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$48:$E$713, Value:((1.0,), (6.0,), (6.0,), (None,), (None,), (None,), (None,), (None,), (None,), (6.0,), (None,), (1.0",セルE48からE713の範囲に、「1.0」、「6.0」、「6.0」、「None」などの値が連続して入力またはコピーされている。
2026-08-12 15:09:17,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][shift][ctrl_l],キーボードで[Shift]キーを19回連続して押下した後、[Ctrl]キーを押下している。
2026-08-12 15:09:22,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$523:$523,$520:$521, Value:",未入荷シートにおいて、523行目、および520行目から521行目の範囲が選択されている。
2026-08-12 15:09:24,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l],キーボードで[Ctrl]キーを42回連続して押下している。
2026-08-12 15:09:32,EXCEL.EXE,KeyLog,,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],ユーザーがTabキーを18回連続で押してセルを移動・選択している。
2026-08-12 15:09:38,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[right][down],ユーザーが右矢印キーを1回、次に下矢印キーを1回押してセルを移動・選択している。
2026-08-12 15:11:13,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$E$527:$E$528, Value:6.0",ユーザーが「未入荷」シートのセルE527からE528に「6.0」という値を連続して入力している。
2026-08-12 15:11:15,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter][enter][enter],ユーザーがEnterキーを4回連続で押してセルを移動・選択している。
2026-08-12 15:11:58,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down],ユーザーが下矢印キーを1回押してセルを移動・選択している。
2026-08-12 15:12:01,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][shift][shift][shift][down],ユーザーが左CtrlキーとShiftキーを押しながら下矢印キーを押して、選択範囲を連続して拡張している。
2026-08-12 15:12:11,excel.exe,SheetChange,Excel,"Sheet:未入荷, Cell:$1003:$1422,$924:$1001,$854:$922,$831:$850,$825:$829,$816:$822,$814:$814,$810:$812,$798:$808,$790:$796,$773:$788,$747:$771,$731:$744,$723:$728,$711:$721,$708:$708,$703:$706,$679:$698,$661:$677,$656:$658,$639:$654,$619:$637,$616:$617,$597:$609,$585:$592, Value:((None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, No",ユーザーが「未入荷」シートで、複数の非連続なセル範囲（1003:1422,924:1001,854:922,831:850,825:829,816:822,814:814,810:812,798:808,790:796,773:788,747:771,731:744,723:728,711:721,708:708,703:706,679:698,661:677,656:658,639:654,619:637,616:617,597:609,585:592）を選択している。
2026-08-12 15:12:18,EXCEL.EXE,KeyLog,,Keys:[down][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],ユーザーが下矢印キーを1回、次にTabキーを28回連続で押してセルを移動・選択している。
2026-08-12 15:12:24,EXCEL.EXE,KeyLog,,Keys:[down][left][left][left][left][left][right][right][right][right],ユーザーが下矢印キーを1回、次に左矢印キーを5回連続で、次に右矢印キーを4回連続で押してセルを移動・選択している。
2026-08-12 15:12:30,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[enter][enter],ユーザーがEnterキーを2回連続で押してセルを移動・選択している。
2026-08-12 15:12:58,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab],ユーザーがTabキーを9回連続で押してセルを移動・選択している。
2026-08-12 15:13:03,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:3401 chars, Data:[J345WN	P)26-0437-060ﾌﾛﾘﾀﾞｽﾓｰﾆﾝｸﾞ四季のｽﾄﾚｰﾄ国産ｽﾄﾚｰﾄｼﾞｭｰｽ	6	2026/8/21  JY0962	井藤漢方製薬/漢方屋さんの作った 黒烏龍茶 5g×42...]",ユーザーがテキストデータ（「J345WN	P)26-0437-060ﾌﾛﾘﾀﾞｽﾓｰﾆﾝｸﾞ四季のｽﾄﾚｰﾄ国産ｽﾄﾚｰﾄｼﾞｭｰｽ	6	2026/8/21  JY0962	井藤漢方製薬/漢方屋さんの作った 黒烏龍茶 5g×42...」など）をクリップボードにコピーした。
2026-08-12 15:13:05,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][ctrl_l][shift][down][down][up][right][right][right][right][right][left][left][ctrl_l][Ctrl+C],ユーザーが下矢印キーを1回、次に左CtrlキーとShiftキーを押しながら下矢印キーを押して、選択範囲を連続して拡張している。その後、下矢印キーを1回、次に上矢印キーを1回、次に右矢印キーを5回連続で、次に左矢印キーを2回連続で、次に**Ctrl+Cキーを同時押しして、選択範囲のデータをクリップボードにコピーしている**。
2026-08-12 15:13:08,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down],ユーザーが左Ctrlキーを押し続けた後、下矢印キーを1回押して、データ範囲の末尾に移動している。
2026-08-12 15:13:10,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$C$9976:$F$10042, Value:",ユーザーが「①長期欠品」シートのセルC9976からF10042の範囲にフォーカスを合わせるか、その範囲が変更された（内容は空）。
2026-08-12 15:13:13,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9892:$B$10042, Value:",ユーザーが「①長期欠品」シートのセルA9892からB10042の範囲にフォーカスを合わせるか、その範囲が変更された（内容は空）。
2026-08-12 15:13:14,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+V][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][down][down][left][up][ctrl_l][shift][up][left][ctrl_l],ユーザーが**Ctrl+Vキーを同時押しして、クリップボードの内容を貼り付けている**。その後、左Ctrlキーを押し続けた後、下矢印キーを1回押して、データ範囲の末尾に移動している。その後、下矢印キーを1回、次に左矢印キーを1回、次に上矢印キーを1回、次に左CtrlキーとShiftキーを押しながら上矢印キーを1回押して、選択範囲を連続して拡張している。その後、左矢印キーを1回押してセルを移動・選択している。
2026-08-12 15:13:15,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:52 chars, Data:[9857	2026/8/12	J703SF	不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1  ...]",ユーザーがテキストデータ（「9857	2026/8/12	J703SF	不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1  ...」など）をクリップボードにコピーした。
2026-08-12 15:13:17,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][Ctrl+C][ctrl_l][shift][down],ユーザーが**Ctrl+Cキーを同時押しして、選択範囲のデータをクリップボードにコピーしている**。その後、左CtrlキーとShiftキーを押しながら下矢印キーを押して、選択範囲を連続して拡張している。
2026-08-12 15:13:18,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$A$9892:$E$10042, Value:",シート「①長期欠品」でセルA9892からE10042を選択した。
2026-08-12 15:13:24,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$G$9892:$G$10042, Value:",シート「①長期欠品」でセルG9892からG10042を選択した。
2026-08-12 15:13:26,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:7 chars, Data:[在庫ﾁｰﾑ ...]",「在庫ﾁｰﾑ」というテキストをクリップボードにコピーした。
2026-08-12 15:13:28,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$H$9976:$H$10042, Value:在庫ﾁｰﾑ",シート「①長期欠品」のセルH9976に「在庫ﾁｰﾑ」を貼り付け、その後にセルH9976からH10042まで「在庫ﾁｰﾑ」をドラッグコピーで連続入力した。
2026-08-12 15:13:32,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][shift][up][ctrl_l][ctrl_l][ctrl_l][ctrl_l][up][shift][up][down][ctrl_l] [ctrl_l][Ctrl+C][ctrl_l][ctrl_l][ctrl_l][down][down][ctrl_l][Ctrl+V][left][ctrl_l][down][down][right][up][ctrl_l][shift][up],「Ctrl+Shift+上矢印」キーで範囲を選択し、「Ctrl+C」キーでコピーした後、「下矢印」キーを2回押して移動し、「Ctrl+V」キーで貼り付けた。さらに「左矢印」キーで移動し、「下矢印」キーを2回押し、「右矢印」キーを1回押し、「上矢印」キーを1回押して移動し、「Ctrl+Shift+上矢印」キーで再度範囲を選択した。
2026-08-12 15:13:34,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down],「下矢印」キーを押し、カーソルを下に移動した。
2026-08-12 15:13:37,EXCEL.EXE,KeyLog,,Keys:[tab](x21),「Tab」キーを連続して21回押し、カーソルを右に移動した。
2026-08-12 15:13:43,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Data:[J21236	三晃商会/761/ｲｵﾝ消臭ｳｫｰﾀｰ ﾄﾞﾘﾝｸﾀｲﾌﾟ 300ml  J28092	ｽﾍﾟｸﾄﾗﾑﾌﾞﾗﾝｽﾞｼﾞｬﾊﾟﾝ/ﾃﾄﾗ ｸﾘﾌﾟﾄ 10錠  J690WD	ｼﾞｬﾊﾟﾝﾍ...], Keys:[Ctrl+C]",複数のデータ（「J21236 三晃商会/...」「J28092 スペクトラムブランズジャパン/...」など）を「Ctrl+C」キーでコピーした。
2026-08-12 15:13:47,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$77:$D$81, Value:(('J21236', '三晃商会/761/ｲｵﾝ消臭ｳｫｰﾀｰ ﾄﾞﾘﾝｸﾀｲﾌﾟ 300ml'), ('J28092', 'ｽﾍﾟｸﾄﾗﾑﾌﾞﾗﾝｽﾞｼﾞｬﾊﾟﾝ/ﾃﾄﾗ ｸﾘﾌﾟﾄ 10錠'),",シート「②長期欠品解除」のセルC77からD81に、コピーした複数のデータ（「J21236」「三晃商会/761/イオン消臭ウォーター ドリンクタイプ 300ml」など）を貼り付けた。
2026-08-12 15:13:52,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,"Keys:[tab](x25)",「Tab」キーを連続して25回押し、カーソルを右に移動した。
2026-08-12 15:14:23,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down],「下矢印」キーを押し、カーソルを下に移動した。
2026-08-12 15:14:28,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Data:[780975	NB/A4CF3-6A/ﾚｰｻﾞｰ･ｲﾝｸｼﾞｪｯﾄ用帳票 ｶﾗｰ3面･6穴  602723	NB/447124[1000枚入]/A4CF2-4 ｶﾗｰ用紙　横ﾐｼﾝ1本･4穴  115...], Keys:[Ctrl+C]",複数のデータ（「780975 NB/A4CF3-6A/...」「602723 NB/447124/...」など）を「Ctrl+C」キーでコピーした。
2026-08-12 15:14:31,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$82:$D$93, Value:((780975.0, 'NB/A4CF3-6A/ﾚｰｻﾞｰ･ｲﾝｸｼﾞｪｯﾄ用帳票 ｶﾗｰ3面･6穴'), (602723.0, 'NB/447124[1000枚入]/A4CF2-4 ｶﾗｰ用紙\u",シート「②長期欠品解除」のセルC82からD93に、コピーした複数のデータ（「780975」「NB/A4CF3-6A/レーザー・インクジェット用帳票 カラー3面・6穴」など）を貼り付けた。
2026-08-12 15:15:04,EXCEL.EXE,KeyLog,,Keys:[down][right](x15),「下矢印」キーを1回押し、その後「右矢印」キーを連続して15回押し、カーソルを右に移動した。
2026-08-12 15:15:11,EXCEL.EXE,KeyLog,,Keys:[down],「下矢印」キーを押し、カーソルを下に移動した。
2026-08-12 15:15:25,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][right],"Excelシート上で、キーボードの[↓]キーを1回、[→]キーを1回押してセルを移動している。"
2026-08-12 15:15:42,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[down][down][down][down][down][down][down][right][right][right][right][right][right][right][right][up][up][up],"Excelシート上で、キーボードの[↓]キーを7回、[→]キーを8回、[↑]キーを3回押してセルを移動している。"
2026-08-12 15:15:46,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[up],"Excelシート上で、キーボードの[↑]キーを1回押してセルを移動している。"
2026-08-12 15:15:54,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:324 chars, Data:[J350WM	ﾘﾊﾞﾃｨｰｺｰﾎﾟﾚｰｼｮﾝ/LD-446/ｼﾘｺｰﾝ加工 ｽﾄﾚｰﾅｰｻﾞﾙ 20cm  JX6346	玉川衛材/ｹｱﾊｰﾄ そのまま使えるﾈｯﾄ包帯 ひじ･手首 1枚  J800T...]","クリップボードに『J350WM	ﾘﾊﾞﾃｨｰｺｰﾎﾟﾚｰｼｮﾝ/LD-446/ｼﾘｺｰﾝ加工 ｽﾄﾚｰﾅｰｻﾞﾙ 20cm  JX6346	玉川衛材/ｹｱﾊｰﾄ そのまま使えるﾈｯﾄ包帯 ひじ･手首 1枚  J800T...』というテキストデータ（サイズ:324文字）をコピーしている。"
2026-08-12 15:15:55,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][Ctrl+C],"これは重要なキーボード操作です。キーボードの[Ctrl]キーを押しながら[C]キーを押すことで、クリップボードへデータをコピーする操作を実行しています。"
2026-08-12 15:15:56,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$94:$D$101, Value:(('J350WM', 'ﾘﾊﾞﾃｨｰｺｰﾎﾟﾚｰｼｮﾝ/LD-446/ｼﾘｺｰﾝ加工 ｽﾄﾚｰﾅｰｻﾞﾙ 20cm'), ('JX6346', '玉川衛材/ｹｱﾊｰﾄ そのまま使えるﾈｯﾄ包帯 ひじ","Excelシート『②長期欠品解除』のセルC94からD101の範囲に、Valueに示されるデータ『(('J350WM', 'ﾘﾊﾞﾃｨｰｺｰﾎﾟﾚｰｼｮﾝ/LD-446/ｼﾘｺｰﾝ加工 ｽﾄﾚｰﾅｰｻﾞﾙ 20cm'), ('JX6346', '玉川衛材/ｹｱﾊｰﾄ そのまま使えるﾈｯﾄ包帯 ひじ』を入力または変更している。対象セル範囲: $C$94:$D$101"
2026-08-12 15:16:01,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:232 chars, Data:[J38339	ﾀｶ印/50-6206/手提げﾊﾞｯｸﾞ ﾙｰｼﾞｭ 中 10枚  J7423P	ｻｸﾗｸﾚﾊﾟｽ/UNM-12#3/ﾉｰﾀﾑ･ﾒｰﾙﾊﾞｯｸﾞ B4ﾏﾁ付き ｲｴﾛｰ  J266TC	...]","クリップボードに『J38339	ﾀｶ印/50-6206/手提げﾊﾞｯｸﾞ ﾙｰｼﾞｭ 中 10枚  J7423P	ｻｸﾗｸﾚﾊﾟｽ/UNM-12#3/ﾉｰﾀﾑ･ﾒｰﾙﾊﾞｯｸﾞ B4ﾏﾁ付き ｲｴﾛｰ  J266TC	...』というテキストデータ（サイズ:232文字）をコピーしている。"
2026-08-12 15:16:03,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][Ctrl+C],"これは重要なキーボード操作です。キーボードの[Ctrl]キーを押しながら[C]キーを押すことで、クリップボードへデータをコピーする操作を実行しています。"
2026-08-12 15:16:06,excel.exe,SheetChange,Excel,"Sheet:②長期欠品解除, Cell:$C$102:$D$106, Value:(('J38339', 'ﾀｶ印/50-6206/手提げﾊﾞｯｸﾞ ﾙｰｼﾞｭ 中 10枚'), ('J7423P', 'ｻｸﾗｸﾚﾊﾟｽ/UNM-12#3/ﾉｰﾀﾑ･ﾒｰﾙﾊﾞｯｸﾞ B4ﾏﾁ付き ","Excelシート『②長期欠品解除』のセルC102からD106の範囲に、Valueに示されるデータ『(('J38339', 'ﾀｶ印/50-6206/手提げﾊﾞｯｸﾞ ﾙｰｼﾞｭ 中 10枚'), ('J7423P', 'ｻｸﾗｸﾚﾊﾟｽ/UNM-12#3/ﾉｰﾀﾑ･ﾒｰﾙﾊﾞｯｸﾞ B4ﾏﾁ付き 』を入力または変更している。対象セル範囲: $C$102:$D$106"
2026-08-12 15:16:10,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab][tab],"Excelシート上で、キーボードの[Tab]キーを24回押してセルを右方向に移動している。"
2026-08-12 15:16:12,EXCEL.EXE,KeyLog,0812長期欠品管理表.xlsb - Excel,Keys:[ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][ctrl_l][left][down],"Excelシート上で、キーボードの[Ctrl]キーを押しながら[←]キーを1回、[↓]キーを1回押して、データ範囲の左端および下端のセルに移動している。"
2026-08-12 15:16:15,EXCEL.EXE,Copy,0812長期欠品管理表.xlsb - Excel,"Size:15415 chars, Data:[9857	2026/8/12	J703SF	不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1	欠品、11月中旬頃入荷予定	8月12日	前田	9999	E	0	9232 	蟹江	0	0	0	0	...]","クリップボードに『9857	2026/8/12	J703SF	不二貿易/99700/組立簡単ﾎﾞｯｸｽ3段 MBR	1	欠品、11月中旬頃入荷予定	8月12日	前田	9999	E	0	9232 	蟹江	0	0	0	0	...』という大量のテキストデータ（サイズ:15415文字）をコピーしている。"
2026-08-12 15:16:18,EXCEL.EXE,KeyLog,,Keys:[ctrl_l][shift][shift][shift][shift][shift][shift][shift][down][down][up][ctrl_l][Ctrl+X][up][up][ctrl_l][up],"これは重要なキーボード操作です。キーボードの[Ctrl]キーと[Shift]キーを押しながら[↓]キーを複数回（2回）、その後[↑]キーを1回押し、続けて[Ctrl]キーを押しながら[X]キーを押して選択範囲のデータを切り取り、さらに[↑]キーを複数回（2回）押してセルを移動している。"
2026-08-12 15:16:24,excel.exe,SheetChange,Excel,"Sheet:①長期欠品, Cell:$9862:$10012, Value:","Excelシート『①長期欠品』のセル範囲9862から10012のデータを、Valueが空であることから、切り取り操作（Ctrl+X）によって削除している。対象セル範囲: $9862:$10012"
